Game Turn, Range, Value, Seed, Type, Location
7, 1, 0, 2670062275, sync, GetNextBuyablePlot picker
7, 3, 0, 1719570240, sync, Random Direction
7, 2, 0, 1057533561, sync, Random Direction
7, 2, 0, 644962238, sync, Random Direction
7, 2, 0, 32665631, sync, Random Direction
7, 1, 0, 1230856044, sync, GetNextBuyablePlot picker
7, 12, 3, 3915168053, sync, Unit Combat Damage
7, 12, 8, 1357328842, sync, Unit Combat Damage
7, 4, 2, 2950164283, sync, Random Direction
7, 4, 3, 2893481560, sync, Random Direction
7, 3, 2, 4071404465, sync, Random Direction
7, 4, 0, 3727597718, sync, Random Direction
7, 3, 0, 416039959, sync, GetNextBuyablePlot picker
7, 12, 4, 1283600388, sync, Random Direction
7, 12, 11, 1697110509, sync, Random Direction
7, 1, 0, 4037816354, sync, GetNextBuyablePlot picker
7, 9, 3, 3427207859, sync, Random Direction
7, 8, 6, 1492404336, sync, Random Direction
7, 7, 6, 3300206569, sync, Random Direction
7, 9, 2, 4202769518, sync, Random Direction
7, 8, 6, 1335729935, sync, Random Direction
7, 1, 0, 3240983452, sync, GetNextBuyablePlot picker
7, 7, 6, 1387223461, sync, Random Direction
7, 9, 8, 3700924794, sync, Random Direction
7, 8, 1, 4263451947, sync, Random Direction
7, 7, 5, 677688712, sync, Random Direction
7, 6, 5, 3512789793, sync, Random Direction
7, 1, 0, 3933100870, sync, GetNextBuyablePlot picker
7, 5, 0, 3471859975, sync, Random Direction
7, 4, 0, 743678516, sync, Random Direction
7, 12, 4, 54532189, sync, Random Direction
7, 10, 6, 1587865042, sync, Random Direction
7, 9, 3, 2628257443, sync, Random Direction
7, 1, 0, 1789046176, sync, GetNextBuyablePlot picker
7, 4, 2, 3790265689, sync, Random Direction
7, 2, 0, 2353499422, sync, Random Direction
7, 4, 1, 1252682239, sync, Random Direction
7, 4, 1, 1897202636, sync, Random Direction
7, 4, 3, 1222833685, sync, Random Direction
7, 1, 0, 3638254890, sync, GetNextBuyablePlot picker
7, 3, 1, 3829770011, sync, Random Direction
7, 2, 1, 2222231736, sync, Random Direction
7, 2, 0, 2416565905, sync, Random Direction
7, 3, 1, 1261052406, sync, Random Direction
7, 2, 1, 2441976311, sync, GetNextBuyablePlot picker
7, 4, 1, 3929931876, sync, Random Direction
7, 3, 0, 1373426381, sync, Random Direction
7, 2, 1, 986605442, sync, Random Direction
7, 1, 0, 4260880019, sync, Random Direction
7, 1, 0, 554483408, sync, GetNextBuyablePlot picker
7, 3, 1, 1500565193, sync, Random Direction
7, 6, 3, 1820293582, sync, Random Direction
7, 2, 0, 2360856815, sync, Random Direction
7, 5, 2, 868677628, sync, Random Direction
7, 9, 5, 1949208197, sync, Random Direction
7, 1, 0, 2803721434, sync, GetNextBuyablePlot picker
7, 12, 0, 1994034443, sync, Unit Combat Damage
7, 12, 7, 327784424, sync, Unit Combat Damage
7, 7, 3, 2739834369, sync, Random Direction
7, 5, 3, 2373776550, sync, Random Direction
7, 4, 2, 2938302183, sync, Random Direction
7, 5, 4, 2756987540, sync, Random Direction
7, 2, 0, 3910469949, sync, GetNextBuyablePlot picker
7, 6, 0, 1223931186, sync, Random Direction
7, 5, 4, 665162371, sync, Random Direction
7, 7, 4, 3900013568, sync, Random Direction
7, 6, 1, 2915957817, sync, Random Direction
7, 7, 5, 1352921726, sync, Random Direction
7, 1, 0, 3575960543, sync, Barbarian camp region placement
7, 1, 0, 1991661612, sync, Barbarian camp location
7, 2, 0, 2022253301, sync, Barb Tribe Roll
8, 5, 2, 1502132362, sync, Storm Direction
8, 100, 15, 2351746811, sync, Pillage Improvement Chance
8, 100, 46, 658950936, sync, Pillage Improvement Chance
8, 100, 23, 2006317425, sync, Pillage Improvement Chance
8, 100, 57, 994169686, sync, Pillage Improvement Chance
8, 5, 3, 2481938391, sync, Storm Direction
8, 100, 8, 2741600452, sync, Pillage Improvement Chance
8, 100, 33, 348109741, sync, Pillage Improvement Chance
8, 100, 54, 1436536546, sync, Pillage Improvement Chance
8, 100, 26, 2329944691, sync, Pillage Improvement Chance
8, 5, 2, 1138746672, sync, Storm Direction
8, 100, 76, 2437506473, sync, Pillage Improvement Chance
8, 100, 97, 3270506286, sync, Pillage Improvement Chance
8, 100, 41, 4178604751, sync, Pillage Improvement Chance
8, 100, 39, 1779835996, sync, Pillage Improvement Chance
8, 5, 1, 1705620325, sync, Storm Direction
8, 100, 67, 1661491258, sync, Pillage Improvement Chance
8, 100, 25, 2890624235, sync, Pillage Improvement Chance
8, 100, 87, 1074735688, sync, Pillage Improvement Chance
8, 100, 54, 3775340769, sync, Pillage Improvement Chance
8, 5, 3, 2333326854, sync, Storm Direction
8, 5, 2, 3119639751, sync, Storm Direction Preview
8, 1, 0, 2333123316, sync, GetNextBuyablePlot picker
8, 1, 0, 1148447261, sync, GetNextBuyablePlot picker
8, 1, 0, 3860706450, sync, GetNextBuyablePlot picker
8, 4, 3, 3264646755, sync, Random Direction
8, 4, 1, 4245617248, sync, Random Direction
8, 1, 0, 1441401625, sync, GetNextBuyablePlot picker
8, 1, 0, 3529410526, sync, GetNextBuyablePlot picker
8, 12, 2, 3545869759, sync, Unit Combat Damage
8, 12, 1, 819551372, sync, Unit Combat Damage
8, 1, 0, 654786517, sync, GetNextBuyablePlot picker
8, 1, 0, 1195852778, sync, GetNextBuyablePlot picker
8, 4, 0, 17131227, sync, Random Direction
8, 6, 3, 1023784312, sync, Random Direction
8, 1, 0, 2341012561, sync, Random Sea
8, 3, 1, 273527990, sync, GetNextBuyablePlot picker
8, 5, 2, 2565445047, sync, Random Direction
8, 3, 1, 2308747556, sync, Random Ocean
8, 1, 0, 2072548493, sync, GetNextBuyablePlot picker
8, 1, 0, 3900204610, sync, Random Direction
8, 1, 0, 2205668947, sync, Random Direction
8, 1, 0, 1418050448, sync, GetNextBuyablePlot picker
8, 2, 1, 1568074889, sync, GetNextBuyablePlot picker
8, 6, 1, 3265963150, sync, Random Direction
8, 7, 0, 882869423, sync, Random Direction
8, 2, 1, 280166588, sync, GetNextBuyablePlot picker
8, 1, 0, 4091070533, sync, GetNextBuyablePlot picker
8, 9, 2, 1253079962, sync, Random Direction
8, 1, 0, 1172946123, sync, GetNextBuyablePlot picker
8, 3, 1, 2349690024, sync, GetNextBuyablePlot picker
8, 5, 2, 1791140801, sync, Random Direction
8, 4, 2, 1795864422, sync, Random Direction
8, 1, 0, 2522176167, sync, GetNextBuyablePlot picker
8, 55, 41, 2283842388, sync, Choosing a City Name
8, 8, 3, 3239361277, sync, Random Direction
8, 1, 0, 1668998130, sync, GetNextBuyablePlot picker
8, 7, 1, 2347956803, sync, Random Direction
8, 7, 3, 830941376, sync, Random Direction
8, 7, 5, 2306279929, sync, Random Direction
8, 8, 6, 3159313726, sync, Random Direction
8, 8, 5, 3544250271, sync, Random Direction
8, 3, 2, 2719355116, sync, GetNextBuyablePlot picker
8, 1, 0, 3205844149, sync, Random Direction
8, 2, 1, 577699658, sync, Random Direction
8, 1, 0, 3091689147, sync, GetNextBuyablePlot picker
8, 8, 1, 1506365400, sync, Random Direction
8, 9, 8, 706412337, sync, Random Direction
8, 6, 5, 4163225110, sync, Random Direction
8, 5, 1, 4118035351, sync, Random Direction
8, 5, 2, 1517261188, sync, Random Direction
8, 2, 0, 2414828909, sync, GetNextBuyablePlot picker
8, 7, 4, 649080226, sync, Random Direction
8, 3, 0, 2486630963, sync, Random Direction
8, 1, 0, 1377190384, sync, Random Direction
8, 5, 2, 2872140649, sync, Random Direction
8, 9, 2, 2089255406, sync, Random Direction
8, 4, 0, 995952271, sync, GetNextBuyablePlot picker
8, 5, 3, 3509532, sync, Random Direction
8, 7, 4, 2809384229, sync, Random Direction
8, 5, 0, 2758659834, sync, Random Direction
8, 2, 1, 120421547, sync, Random Direction
8, 3, 1, 3248250632, sync, Random Direction
8, 1, 0, 2629375649, sync, GetNextBuyablePlot picker
8, 6, 4, 2168053958, sync, Random Direction
8, 6, 5, 3343202439, sync, Random Direction
8, 5, 1, 4011615156, sync, Random Direction
8, 5, 2, 1185905629, sync, Random Direction
8, 9, 2, 2053325650, sync, Random Direction
8, 1, 0, 1043519011, sync, GetNextBuyablePlot picker
8, 6, 5, 2062944032, sync, Random Direction
8, 6, 0, 4088199385, sync, Random Direction
8, 5, 3, 89014942, sync, Random Direction
8, 3, 2, 3201479039, sync, GetNextBuyablePlot picker
8, 3, 1, 4177818956, sync, Random Direction
8, 2, 0, 1735084437, sync, Random Direction
8, 5, 1, 2002250410, sync, Random Direction
8, 5, 4, 1131079323, sync, Random Direction
8, 5, 0, 4255750712, sync, Random Direction
8, 1, 0, 763619857, sync, GetNextBuyablePlot picker
8, 6, 5, 3970041718, sync, Random Direction
8, 6, 2, 3666301303, sync, Random Direction
8, 6, 3, 2138710500, sync, Random Direction
8, 10, 8, 2544637517, sync, Random Direction
8, 8, 0, 3483313410, sync, Random Direction
8, 2, 1, 93687315, sync, GetNextBuyablePlot picker
8, 4, 1, 2812901456, sync, Random Direction
8, 2, 0, 1672530505, sync, Random Direction
8, 5, 1, 1298042702, sync, Random Direction
8, 1, 0, 1698756719, sync, Random Direction
8, 3, 2, 1026935164, sync, Random Direction
8, 1, 0, 3308438021, sync, GetNextBuyablePlot picker
8, 1, 0, 3264762458, sync, Random Direction
8, 1, 0, 3482233995, sync, Random Direction
8, 3, 0, 2530476392, sync, Random Direction
8, 2, 1, 1327659393, sync, Random Direction
8, 2, 1, 3984144934, sync, Random Direction
8, 1, 0, 2881062503, sync, GetNextBuyablePlot picker
8, 4, 3, 3214658580, sync, Random Direction
8, 3, 1, 4177276093, sync, Random Direction
8, 5, 0, 1882116786, sync, Random Direction
8, 3, 0, 802038275, sync, GetNextBuyablePlot picker
8, 9, 2, 980653440, sync, Random Direction
8, 8, 7, 1002690489, sync, Random Direction
8, 1, 0, 4029900798, sync, GetNextBuyablePlot picker
8, 8, 4, 3691436895, sync, Random Direction
8, 7, 0, 2419886508, sync, Random Direction
8, 6, 5, 46216821, sync, Random Direction
8, 8, 2, 3730441738, sync, Random Direction
8, 10, 5, 1340591739, sync, Random Direction
8, 1, 0, 2495517848, sync, GetNextBuyablePlot picker
8, 12, 8, 3959145713, sync, Unit Combat Damage
8, 12, 3, 3013245142, sync, Unit Combat Damage
8, 7, 0, 1427822423, sync, Random Direction
8, 7, 0, 240411204, sync, Random Direction
8, 5, 0, 343326509, sync, Random Direction
8, 1, 0, 782060642, sync, GetNextBuyablePlot picker
8, 4, 0, 3154874867, sync, Random Direction
8, 7, 2, 743923376, sync, Random Direction
8, 11, 9, 1814896937, sync, Random Direction
8, 12, 4, 3725053102, sync, Random Direction
8, 12, 11, 1715690063, sync, Random Direction
8, 1, 0, 4165711324, sync, GetNextBuyablePlot picker
8, 6, 0, 1305323237, sync, Random Direction
8, 3, 1, 59246010, sync, Random Direction
8, 5, 3, 2592427115, sync, Random Direction
8, 3, 2, 2915849160, sync, Random Direction
8, 2, 1, 3593915489, sync, Random Direction
8, 1, 0, 2611004294, sync, GetNextBuyablePlot picker
8, 1, 0, 2125087815, sync, Random Direction
8, 3, 0, 2771838068, sync, Random Direction
8, 3, 0, 934464925, sync, Random Direction
8, 4, 1, 372609554, sync, Random Direction
8, 2, 0, 1396497891, sync, GetNextBuyablePlot picker
8, 3, 0, 1024971744, sync, Random Direction
8, 1, 0, 83076761, sync, Random Direction
8, 1, 0, 198622558, sync, Random Direction
8, 1, 0, 3436541247, sync, Random Direction
8, 2, 0, 3998633484, sync, Random Direction
8, 1, 0, 802100053, sync, GetNextBuyablePlot picker
8, 3, 1, 4224536938, sync, Random Direction
8, 5, 2, 2805343835, sync, Random Direction
8, 4, 0, 1998601976, sync, Random Direction
8, 5, 4, 934973393, sync, Random Direction
8, 7, 2, 3739687478, sync, Random Direction
8, 1, 0, 1311165751, sync, GetNextBuyablePlot picker
8, 6, 4, 3365294756, sync, Random Direction
8, 6, 0, 3288815629, sync, Random Direction
8, 7, 1, 453157826, sync, Random Direction
8, 5, 0, 940639699, sync, Random Direction
8, 2, 1, 590869776, sync, GetNextBuyablePlot picker
8, 5, 0, 2782816265, sync, Random Direction
8, 4, 1, 593181198, sync, Random Direction
8, 6, 3, 1314663471, sync, Random Direction
8, 7, 6, 2383368764, sync, Random Direction
8, 9, 7, 4261182405, sync, Random Direction
8, 6, 2, 3516197146, sync, BT Research Choice
8, 1, 0, 2139708491, sync, Barbarian camp region placement
8, 1, 0, 2493339176, sync, Barbarian camp location
8, 1, 0, 36572993, sync, Barb Tribe Roll
9, 35, 11, 1133018342, sync, Active Volcano Roll
9, 4980, 4815, 1460630055, sync, Random Event Roll
9, 1, 0, 4152732884, sync, GetNextBuyablePlot picker
9, 3, 2, 2659933821, sync, Random Lake Range
9, 1, 0, 3385819506, sync, GetNextBuyablePlot picker
9, 1, 0, 922159555, sync, GetNextBuyablePlot picker
9, 1, 0, 3153773120, sync, GetNextBuyablePlot picker
9, 1, 0, 4000605561, sync, GetNextBuyablePlot picker
9, 1, 0, 856703678, sync, GetNextBuyablePlot picker
9, 1, 0, 2402713375, sync, GetNextBuyablePlot picker
9, 6, 1, 3320431212, sync, Random Direction
9, 4, 2, 1229774901, sync, Random Direction
9, 3, 0, 2148125898, sync, GetNextBuyablePlot picker
9, 12, 10, 785247803, sync, Unit Combat Damage
9, 12, 4, 3907426648, sync, Unit Combat Damage
9, 1, 0, 1593330353, sync, GetNextBuyablePlot picker
9, 2, 1, 3428838294, sync, Random Direction
9, 1, 0, 2325951255, sync, Random Direction
9, 1, 0, 467137284, sync, GetNextBuyablePlot picker
9, 2, 1, 2685788397, sync, GetNextBuyablePlot picker
9, 6, 3, 4163316514, sync, Random Direction
9, 7, 1, 2518542771, sync, Random Direction
9, 8, 7, 996359024, sync, Random Direction
9, 1, 0, 3992755945, sync, GetNextBuyablePlot picker
9, 1, 0, 1580259182, sync, GetNextBuyablePlot picker
9, 9, 4, 2307091983, sync, Random Direction
9, 1, 0, 2266537628, sync, GetNextBuyablePlot picker
9, 3, 1, 1316438181, sync, GetNextBuyablePlot picker
9, 6, 4, 2736192634, sync, Random Direction
9, 3, 2, 2987580459, sync, Random Direction
9, 1, 0, 3311339656, sync, GetNextBuyablePlot picker
9, 1, 0, 524304929, sync, GetNextBuyablePlot picker
9, 4200, 654, 1762158150, sync, Choosing a Goody Hut Type
9, 70, 50, 669061127, sync, Choosing a Sub Type
9, 6, 0, 3122668852, sync, Choosing random civic boost to grant based on era
9, 1, 0, 87940957, sync, GetNextBuyablePlot picker
9, 4, 0, 1951703250, sync, Random Direction
9, 10, 3, 91530659, sync, Random Direction
9, 8, 4, 1546936480, sync, Random Direction
9, 5, 2, 2474513497, sync, Random Direction
9, 3, 1, 2360866846, sync, GetNextBuyablePlot picker
9, 1, 0, 2099378431, sync, Random Direction
9, 1, 0, 4119783116, sync, Random Direction
9, 1, 0, 1710398741, sync, GetNextBuyablePlot picker
9, 7, 6, 661092394, sync, Random Direction
9, 7, 0, 3894879771, sync, Random Direction
9, 5, 0, 438936504, sync, Random Direction
9, 5, 3, 736949649, sync, Random Direction
9, 3, 2, 2782719222, sync, Random Direction
9, 2, 0, 2877819127, sync, GetNextBuyablePlot picker
9, 3, 2, 565265252, sync, Random Direction
9, 2, 1, 3730463181, sync, Random Direction
9, 2, 1, 3043156610, sync, Random Direction
9, 2, 1, 2393521555, sync, Random Direction
9, 3, 0, 2414948816, sync, Random Direction
9, 4, 0, 499107273, sync, GetNextBuyablePlot picker
9, 7, 6, 459318478, sync, Random Direction
9, 5, 2, 3752927215, sync, Random Direction
9, 3, 1, 2550110972, sync, Random Direction
9, 5, 4, 1945499013, sync, Random Direction
9, 6, 3, 4201005018, sync, Random Direction
9, 1, 0, 2174340107, sync, GetNextBuyablePlot picker
9, 7, 6, 2787732200, sync, Random Direction
9, 9, 3, 4121257217, sync, Random Direction
9, 7, 5, 1543012262, sync, Random Direction
9, 3, 1, 3222740455, sync, Random Direction
9, 7, 3, 2627620244, sync, Random Direction
9, 1, 0, 2139246653, sync, GetNextBuyablePlot picker
9, 3, 1, 2333929522, sync, Random Direction
9, 7, 1, 2234364291, sync, Random Direction
9, 3, 1, 786214656, sync, GetNextBuyablePlot picker
9, 3, 1, 2336797497, sync, Random Direction
9, 4, 1, 2342903166, sync, Random Direction
9, 5, 2, 1284498143, sync, Random Direction
9, 4, 1, 2279455532, sync, Random Direction
9, 5, 3, 1484278261, sync, Random Direction
9, 1, 0, 3124646794, sync, GetNextBuyablePlot picker
9, 12, 1, 4038708731, sync, Unit Combat Damage
9, 12, 10, 654401048, sync, Unit Combat Damage
9, 7, 2, 3838873713, sync, Random Direction
9, 7, 1, 1630936662, sync, Random Direction
9, 10, 6, 768429783, sync, Random Direction
9, 6, 5, 2679784388, sync, Random Direction
9, 2, 1, 4035756717, sync, GetNextBuyablePlot picker
9, 4, 1, 3457010146, sync, Random Direction
9, 2, 1, 1982726515, sync, Random Direction
9, 5, 0, 2818168880, sync, Random Direction
9, 2, 0, 174054569, sync, Random Direction
9, 4, 1, 868393518, sync, Random Direction
9, 1, 0, 1960657359, sync, GetNextBuyablePlot picker
9, 2, 0, 2707179356, sync, Random Direction
9, 1, 0, 1597020773, sync, Random Direction
9, 3, 1, 1708831546, sync, Random Direction
9, 2, 1, 1503013867, sync, Random Direction
9, 2, 1, 2299821384, sync, Random Direction
9, 1, 0, 3382015969, sync, GetNextBuyablePlot picker
9, 3, 2, 942721286, sync, Random Direction
9, 2, 1, 3400113095, sync, Random Direction
9, 5, 1, 4204275188, sync, Random Direction
9, 3, 0, 1561375005, sync, GetNextBuyablePlot picker
9, 7, 0, 260075410, sync, Random Direction
9, 12, 8, 412757347, sync, Random Direction
9, 10, 4, 2970332512, sync, Random Direction
9, 1, 0, 1762411033, sync, GetNextBuyablePlot picker
9, 7, 0, 4004639454, sync, Random Direction
9, 5, 3, 259538111, sync, Random Direction
9, 7, 4, 3010346892, sync, Random Direction
9, 7, 0, 2945836757, sync, Random Direction
9, 8, 4, 216424170, sync, Random Direction
9, 1, 0, 2180900315, sync, GetNextBuyablePlot picker
9, 12, 3, 394643576, sync, Unit Combat Damage
9, 12, 9, 1272650577, sync, Unit Combat Damage
9, 8, 3, 3225649078, sync, Random Direction
9, 7, 0, 1785398455, sync, Random Direction
9, 5, 2, 126546980, sync, Random Direction
9, 1, 0, 2221218701, sync, GetNextBuyablePlot picker
9, 6, 1, 1233117506, sync, Random Direction
9, 6, 2, 1025586515, sync, Random Direction
9, 5, 2, 1989488272, sync, Random Direction
9, 10, 7, 2232738697, sync, Random Direction
9, 9, 7, 3425619854, sync, Random Direction
9, 1, 0, 3372209071, sync, GetNextBuyablePlot picker
9, 5, 3, 2949030844, sync, Random Direction
9, 4, 1, 3168743237, sync, Random Direction
9, 5, 3, 2144097946, sync, Random Direction
9, 5, 3, 3246390219, sync, Random Direction
9, 2, 0, 2889367464, sync, Random Direction
9, 1, 0, 1531476673, sync, GetNextBuyablePlot picker
9, 3, 2, 3850977894, sync, Random Direction
9, 2, 1, 3465578919, sync, Random Direction
9, 3, 0, 3685068372, sync, Random Direction
9, 4, 2, 698417661, sync, Random Direction
9, 2, 1, 2396462834, sync, GetNextBuyablePlot picker
9, 2, 1, 3190954307, sync, Random Direction
9, 3, 2, 3420019648, sync, Random Direction
9, 2, 1, 3154166009, sync, Random Direction
9, 2, 0, 3233036350, sync, Random Direction
9, 1, 0, 869467807, sync, Random Direction
9, 1, 0, 3671618540, sync, GetNextBuyablePlot picker
